# Wavelength Flux_Radius_1 Flux_Radius_2 Flux_Radius_3 Flux_Radius_4
7.467249023437500000e+03 2.236934814453125000e+03 1.840609741210937500e+02 7.365789794921875000e+01 3.192566680908203125e+01
7.468499023437500000e+03 2.229748046875000000e+03 1.797470703125000000e+02 6.172303390502929688e+01 3.524883651733398438e+01
7.469749023437500000e+03 2.202710693359375000e+03 1.760561218261718750e+02 6.701543426513671875e+01 3.752678298950195312e+01
7.470999023437500000e+03 2.236984863281250000e+03 1.889809417724609375e+02 6.652097320556640625e+01 3.343828582763671875e+01
7.472249023437500000e+03 2.244918701171875000e+03 1.924879150390625000e+02 6.573182678222656250e+01 2.575541114807128906e+01
7.473499023437500000e+03 2.265723632812500000e+03 1.851371002197265625e+02 6.685104370117187500e+01 3.515274047851562500e+01
7.474749023437500000e+03 2.288623535156250000e+03 1.882192535400390625e+02 6.456921386718750000e+01 3.523442840576171875e+01
7.475999023437500000e+03 2.273634765625000000e+03 1.789416809082031250e+02 6.325215148925781250e+01 3.173084449768066406e+01
7.477249023437500000e+03 2.268048095703125000e+03 1.863746948242187500e+02 6.129511642456054688e+01 3.095255470275878906e+01
7.478499023437500000e+03 2.298136474609375000e+03 1.726437072753906250e+02 6.524978637695312500e+01 3.033894729614257812e+01
7.479749023437500000e+03 2.316344482421875000e+03 1.817984313964843750e+02 7.159754943847656250e+01 3.176335144042968750e+01
7.480999023437500000e+03 2.257791259765625000e+03 1.776767730712890625e+02 7.194645690917968750e+01 3.710499572753906250e+01
7.482249023437500000e+03 2.265679199218750000e+03 1.886223602294921875e+02 7.863640594482421875e+01 3.630973434448242188e+01
7.483499023437500000e+03 2.270254150390625000e+03 2.046738739013671875e+02 7.188703918457031250e+01 4.658233642578125000e+01
7.484749023437500000e+03 2.282966064453125000e+03 1.986249542236328125e+02 6.752282714843750000e+01 3.754275894165039062e+01
7.485999023437500000e+03 2.284104492187500000e+03 1.863419342041015625e+02 7.852989959716796875e+01 3.223101806640625000e+01
7.487249023437500000e+03 2.268751953125000000e+03 1.778698883056640625e+02 7.401230621337890625e+01 3.372933959960937500e+01
7.488499023437500000e+03 2.266236572265625000e+03 1.819297485351562500e+02 6.509531402587890625e+01 3.447554016113281250e+01
7.489749023437500000e+03 2.223190185546875000e+03 1.801686706542968750e+02 6.494529724121093750e+01 3.336254501342773438e+01
7.490999023437500000e+03 2.263610839843750000e+03 1.808776245117187500e+02 6.281415176391601562e+01 3.513632583618164062e+01
7.492249023437500000e+03 2.262062988281250000e+03 1.816340637207031250e+02 7.385837554931640625e+01 3.793406677246093750e+01
7.493499023437500000e+03 2.274590820312500000e+03 1.889990539550781250e+02 6.410518646240234375e+01 4.393233871459960938e+01
7.494749023437500000e+03 2.272080322265625000e+03 1.805597991943359375e+02 6.456183624267578125e+01 2.938367843627929688e+01
7.495999023437500000e+03 2.283755859375000000e+03 1.802940979003906250e+02 6.903936767578125000e+01 3.029384994506835938e+01
7.497249023437500000e+03 2.305578613281250000e+03 1.818937530517578125e+02 6.239332199096679688e+01 3.728442001342773438e+01
7.498499023437500000e+03 2.283217041015625000e+03 1.700991821289062500e+02 7.022575378417968750e+01 3.359885406494140625e+01
7.499749023437500000e+03 2.337726806640625000e+03 1.894468383789062500e+02 6.737780761718750000e+01 3.497366333007812500e+01
7.500999023437500000e+03 2.288212890625000000e+03 1.830578765869140625e+02 6.917017364501953125e+01 3.776710891723632812e+01
7.502249023437500000e+03 2.253763183593750000e+03 1.783407135009765625e+02 7.193801116943359375e+01 2.716682434082031250e+01
7.503499023437500000e+03 2.253475097656250000e+03 1.891639709472656250e+02 6.518175506591796875e+01 2.861855888366699219e+01
7.504749023437500000e+03 2.243707519531250000e+03 1.683928833007812500e+02 7.213932037353515625e+01 2.865333366394042969e+01
7.505999023437500000e+03 2.231409423828125000e+03 1.711130981445312500e+02 7.253919219970703125e+01 3.499343109130859375e+01
7.507249023437500000e+03 2.291453369140625000e+03 1.787326660156250000e+02 6.546250152587890625e+01 3.491510391235351562e+01
7.508499023437500000e+03 2.293058837890625000e+03 1.821026306152343750e+02 7.009438323974609375e+01 3.131812477111816406e+01
7.509749023437500000e+03 2.315298828125000000e+03 1.815421142578125000e+02 6.720890808105468750e+01 2.897927856445312500e+01
7.510999023437500000e+03 2.239827636718750000e+03 1.855541534423828125e+02 5.949909973144531250e+01 2.987231254577636719e+01
7.512249023437500000e+03 2.276744628906250000e+03 1.870803375244140625e+02 6.206208801269531250e+01 3.324427795410156250e+01
7.513499023437500000e+03 2.248020996093750000e+03 1.940986785888671875e+02 6.377005386352539062e+01 3.805499649047851562e+01
7.514749023437500000e+03 2.316855957031250000e+03 1.829987335205078125e+02 6.728826904296875000e+01 3.426313400268554688e+01
7.515999023437500000e+03 2.282715820312500000e+03 1.762411956787109375e+02 7.296533966064453125e+01 3.536306381225585938e+01
7.517249023437500000e+03 2.318506347656250000e+03 1.705275878906250000e+02 7.364353942871093750e+01 3.839184951782226562e+01
7.518499023437500000e+03 2.298082031250000000e+03 1.785556488037109375e+02 7.013792419433593750e+01 3.321366882324218750e+01
7.519749023437500000e+03 2.217474121093750000e+03 1.853882446289062500e+02 7.415297698974609375e+01 3.501721572875976562e+01
7.520999023437500000e+03 2.294094726562500000e+03 1.833992919921875000e+02 6.861711883544921875e+01 2.770386123657226562e+01
7.522249023437500000e+03 2.274344482421875000e+03 1.752970886230468750e+02 7.932469940185546875e+01 3.490278625488281250e+01
7.523499023437500000e+03 2.263098388671875000e+03 1.985017395019531250e+02 8.349990844726562500e+01 3.980538940429687500e+01
7.524749023437500000e+03 2.264527832031250000e+03 1.937332458496093750e+02 7.424902343750000000e+01 3.984468841552734375e+01
7.525999023437500000e+03 2.280219726562500000e+03 1.919625396728515625e+02 6.278179550170898438e+01 3.767861175537109375e+01
7.527249023437500000e+03 2.282333496093750000e+03 1.832450256347656250e+02 6.682685852050781250e+01 3.236709594726562500e+01
7.528499023437500000e+03 2.314222656250000000e+03 1.797677459716796875e+02 6.874012756347656250e+01 2.918148422241210938e+01
7.529749023437500000e+03 2.293327392578125000e+03 1.880698089599609375e+02 7.041468048095703125e+01 3.623498916625976562e+01
7.530999023437500000e+03 2.285433349609375000e+03 1.853647613525390625e+02 7.836310577392578125e+01 3.534394073486328125e+01
7.532249023437500000e+03 2.299246093750000000e+03 1.780389862060546875e+02 6.908231353759765625e+01 3.534912109375000000e+01
7.533499023437500000e+03 2.304202392578125000e+03 1.756940917968750000e+02 6.622346496582031250e+01 3.961597061157226562e+01
7.534749023437500000e+03 2.242119628906250000e+03 1.777692871093750000e+02 7.271045684814453125e+01 3.581635284423828125e+01
7.535999023437500000e+03 2.238286132812500000e+03 1.883924255371093750e+02 7.070092773437500000e+01 3.510855484008789062e+01
7.537249023437500000e+03 2.266983154296875000e+03 1.815786285400390625e+02 7.519261169433593750e+01 3.277808761596679688e+01
7.538499023437500000e+03 2.249376464843750000e+03 1.776716003417968750e+02 6.741718292236328125e+01 4.061426162719726562e+01
7.539749023437500000e+03 2.243967285156250000e+03 1.929986419677734375e+02 6.847053527832031250e+01 3.852235412597656250e+01
7.540999023437500000e+03 2.260481201171875000e+03 1.822301483154296875e+02 7.115785217285156250e+01 3.306663894653320312e+01
7.542249023437500000e+03 2.243691894531250000e+03 1.776766662597656250e+02 6.663624572753906250e+01 3.385003280639648438e+01
7.543499023437500000e+03 2.329946289062500000e+03 1.918219146728515625e+02 6.684985351562500000e+01 3.671298599243164062e+01
7.544749023437500000e+03 2.316828125000000000e+03 1.955196533203125000e+02 7.391755676269531250e+01 3.701170349121093750e+01
7.545999023437500000e+03 2.291547119140625000e+03 1.772121734619140625e+02 7.385359191894531250e+01 3.855669021606445312e+01
7.547249023437500000e+03 2.301882568359375000e+03 1.765802612304687500e+02 7.017213439941406250e+01 4.128532028198242188e+01
7.548499023437500000e+03 2.347755859375000000e+03 1.830016174316406250e+02 7.165832519531250000e+01 3.445423889160156250e+01
7.549749023437500000e+03 2.267882568359375000e+03 1.760208129882812500e+02 7.175584411621093750e+01 3.208155059814453125e+01
7.550999023437500000e+03 2.327217529296875000e+03 1.865194549560546875e+02 6.327477264404296875e+01 3.458815002441406250e+01
7.552249023437500000e+03 2.318914794921875000e+03 1.940725555419921875e+02 6.301960372924804688e+01 3.505743408203125000e+01
7.553499023437500000e+03 2.278657470703125000e+03 1.812972717285156250e+02 7.360211181640625000e+01 3.064935493469238281e+01
7.554749023437500000e+03 2.294113769531250000e+03 1.845134429931640625e+02 6.362967300415039062e+01 3.028779983520507812e+01
7.555999023437500000e+03 2.221808837890625000e+03 1.892984771728515625e+02 6.602208709716796875e+01 3.070976638793945312e+01
7.557249023437500000e+03 2.277664306640625000e+03 1.959562683105468750e+02 7.620604705810546875e+01 2.983407402038574219e+01
7.558499023437500000e+03 2.287132568359375000e+03 1.858736267089843750e+02 7.186817932128906250e+01 3.107910537719726562e+01
7.559749023437500000e+03 2.356773437500000000e+03 1.834496154785156250e+02 6.307354736328125000e+01 3.207736968994140625e+01
7.560999023437500000e+03 2.362344482421875000e+03 1.944488067626953125e+02 6.460104370117187500e+01 3.415919494628906250e+01
7.562249023437500000e+03 2.312749755859375000e+03 1.781931304931640625e+02 7.269060516357421875e+01 4.228229904174804688e+01
7.563499023437500000e+03 2.317085693359375000e+03 1.858924560546875000e+02 6.971270751953125000e+01 3.742459869384765625e+01
7.564749023437500000e+03 2.326778808593750000e+03 1.755874786376953125e+02 6.038377380371093750e+01 3.580257797241210938e+01
7.565999023437500000e+03 2.368527343750000000e+03 1.909906311035156250e+02 6.617330169677734375e+01 3.483349609375000000e+01
7.567249023437500000e+03 2.313343750000000000e+03 1.775762176513671875e+02 6.471781158447265625e+01 3.736928939819335938e+01
7.568499023437500000e+03 2.341653564453125000e+03 1.867469024658203125e+02 6.760969543457031250e+01 3.440035629272460938e+01
7.569749023437500000e+03 2.361440917968750000e+03 1.852394561767578125e+02 7.211810302734375000e+01 2.713546180725097656e+01
7.570999023437500000e+03 2.305766845703125000e+03 1.937783508300781250e+02 8.230688476562500000e+01 4.126699829101562500e+01
7.572249023437500000e+03 2.335358642578125000e+03 1.996768035888671875e+02 8.128601074218750000e+01 4.158846664428710938e+01
7.573499023437500000e+03 2.330054199218750000e+03 1.941277160644531250e+02 6.926220703125000000e+01 3.743230438232421875e+01
7.574749023437500000e+03 2.304713623046875000e+03 1.995566711425781250e+02 7.117396545410156250e+01 3.941412734985351562e+01
7.575999023437500000e+03 2.346304931640625000e+03 1.885713195800781250e+02 7.177689361572265625e+01 4.019618225097656250e+01
7.577249023437500000e+03 2.307094726562500000e+03 1.937721405029296875e+02 6.770102691650390625e+01 3.713079833984375000e+01
7.578499023437500000e+03 2.307776367187500000e+03 1.927664794921875000e+02 6.499131774902343750e+01 3.610573959350585938e+01
7.579749023437500000e+03 2.380221923828125000e+03 1.994521331787109375e+02 5.983127593994140625e+01 4.011983871459960938e+01
7.580999023437500000e+03 2.389263671875000000e+03 1.849794769287109375e+02 6.827999877929687500e+01 3.226489639282226562e+01
7.582249023437500000e+03 2.341486572265625000e+03 1.830433502197265625e+02 6.978647613525390625e+01 3.123429870605468750e+01
7.583499023437500000e+03 2.388754882812500000e+03 1.736190032958984375e+02 7.048027038574218750e+01 3.466527557373046875e+01
7.584749023437500000e+03 2.360628173828125000e+03 1.929504394531250000e+02 7.251560211181640625e+01 3.723490524291992188e+01
7.585999023437500000e+03 2.371348388671875000e+03 1.936238555908203125e+02 7.770478057861328125e+01 3.585359573364257812e+01
7.587249023437500000e+03 2.355578857421875000e+03 1.957694244384765625e+02 7.193505096435546875e+01 4.002782440185546875e+01
7.588499023437500000e+03 2.338001953125000000e+03 1.837048797607421875e+02 6.895643615722656250e+01 4.435362625122070312e+01
7.589749023437500000e+03 2.380139404296875000e+03 1.785643463134765625e+02 6.770587158203125000e+01 3.404020690917968750e+01
7.590999023437500000e+03 2.419658203125000000e+03 1.894206695556640625e+02 7.262259674072265625e+01 3.789588928222656250e+01
7.592249023437500000e+03 2.429076416015625000e+03 2.066882781982421875e+02 7.635805511474609375e+01 3.376850891113281250e+01
7.593499023437500000e+03 2.334532958984375000e+03 2.016199798583984375e+02 6.666871643066406250e+01 3.315797805786132812e+01
7.594749023437500000e+03 2.192438232421875000e+03 1.568946685791015625e+02 5.899138641357421875e+01 2.588397026062011719e+01
7.595999023437500000e+03 2.289930175781250000e+03 1.624598388671875000e+02 6.560590362548828125e+01 2.804780578613281250e+01
7.597249023437500000e+03 2.360543457031250000e+03 1.832028808593750000e+02 8.647194671630859375e+01 2.899402427673339844e+01
7.598499023437500000e+03 2.235997802734375000e+03 1.900358886718750000e+02 7.155030059814453125e+01 4.628886413574218750e+01
7.599749023437500000e+03 2.224145751953125000e+03 1.858220214843750000e+02 4.057771301269531250e+01 4.141914749145507812e+01
7.600999023437500000e+03 2.225931884765625000e+03 1.624955749511718750e+02 4.686198043823242188e+01 2.380651855468750000e+01
7.602249023437500000e+03 2.206319335937500000e+03 1.630506439208984375e+02 6.621614837646484375e+01 2.191140937805175781e+01
7.603499023437500000e+03 2.252541015625000000e+03 1.907426910400390625e+02 6.699751281738281250e+01 3.609838104248046875e+01
7.604749023437500000e+03 2.132525878906250000e+03 1.627630157470703125e+02 5.995559310913085938e+01 4.256837463378906250e+01
7.605999023437500000e+03 2.203985595703125000e+03 1.799384460449218750e+02 6.024851989746093750e+01 2.297579193115234375e+01
7.607249023437500000e+03 2.259130615234375000e+03 1.717147369384765625e+02 7.065300750732421875e+01 1.742794418334960938e+01
7.608499023437500000e+03 2.204571044921875000e+03 1.756783142089843750e+02 7.245710754394531250e+01 2.648494911193847656e+01
7.609749023437500000e+03 2.245828857421875000e+03 1.758084869384765625e+02 8.288495635986328125e+01 4.330994415283203125e+01
7.610999023437500000e+03 2.344889892578125000e+03 1.834193878173828125e+02 7.326568603515625000e+01 3.594189071655273438e+01
7.612249023437500000e+03 2.277404785156250000e+03 1.783724517822265625e+02 8.473506164550781250e+01 3.433981704711914062e+01
7.613499023437500000e+03 2.378171142578125000e+03 2.034939422607421875e+02 7.429096221923828125e+01 2.765741539001464844e+01
7.614749023437500000e+03 2.193699462890625000e+03 1.873718566894531250e+02 6.164483642578125000e+01 3.004265022277832031e+01
7.615999023437500000e+03 2.345122070312500000e+03 1.765205688476562500e+02 6.221501922607421875e+01 3.523788070678710938e+01
7.617249023437500000e+03 2.414883544921875000e+03 1.961503295898437500e+02 7.191664123535156250e+01 3.983935546875000000e+01
7.618499023437500000e+03 2.374071044921875000e+03 2.057915496826171875e+02 6.597052764892578125e+01 3.239856719970703125e+01
7.619749023437500000e+03 2.331070312500000000e+03 1.855897369384765625e+02 6.480955505371093750e+01 3.052758026123046875e+01
7.620999023437500000e+03 2.261621337890625000e+03 1.909488372802734375e+02 6.213504409790039062e+01 3.334486007690429688e+01
7.622249023437500000e+03 2.328540527343750000e+03 1.994093017578125000e+02 8.332012176513671875e+01 4.129056930541992188e+01
7.623499023437500000e+03 2.118534912109375000e+03 1.872675170898437500e+02 6.964543151855468750e+01 3.801268005371093750e+01
7.624749023437500000e+03 2.344200439453125000e+03 1.899584503173828125e+02 7.124315643310546875e+01 3.431261444091796875e+01
7.625999023437500000e+03 2.284400146484375000e+03 1.827557525634765625e+02 7.383812713623046875e+01 2.811320304870605469e+01
